model,batch_mode,bifurcation,shift_sigma,seed,decipher_seed,arm,wandb_run_id,wandb_url,rho,rho_plus,rho_minus,branch_asw,r2_overall,r2_per_gene_median,trained_h5ad,error,seconds
native,genes,nobif,0.5,3,2,Base Decipher (genes),,,0.9894903648544154,,,,0.8413744655459793,0.693058443794625,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma0.5_seed3_native_nobif_genes_decipherseed_2.h5ad,,174.8
native,genes,nobif,0.1,3,1,Base Decipher (genes),ypxcz54w,https://wandb.ai/jpark-columbia/decipher-bc-sigma-sweep/runs/ypxcz54w,0.9929935239584912,,,,0.8934343029495619,0.7528312362418403,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma0.1_seed3_native_nobif_genes_decipherseed_1.h5ad,,580.0
native,genes,nobif,0.5,3,3,Base Decipher (genes),,,0.9865304091731544,,,,0.840736122650603,0.6876147409826772,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma0.5_seed3_native_nobif_genes_decipherseed_3.h5ad,,201.8
native,genes,nobif,0.5,5,1,Base Decipher (genes),,,0.9693411981752922,,,,0.6866164268088746,0.556485223938081,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma0.5_seed5_native_nobif_genes_decipherseed_1.h5ad,,149.2
native,genes,nobif,0.5,4,3,Base Decipher (genes),ewga516y,https://wandb.ai/jpark-columbia/decipher-bc-sigma-sweep/runs/ewga516y,0.9734835437776576,,,,0.7097512794159047,0.5240729698668918,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma0.5_seed4_native_nobif_genes_decipherseed_3.h5ad,,279.4
native,genes,nobif,0.5,5,3,Base Decipher (genes),5kul3drt,https://wandb.ai/jpark-columbia/decipher-bc-sigma-sweep/runs/5kul3drt,0.9626999177891472,,,,0.688612100856488,0.5521699826383941,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma0.5_seed5_native_nobif_genes_decipherseed_3.h5ad,,171.3
native,genes,bif,5.0,3,2,Base Decipher (genes),c55tf6oi,https://wandb.ai/jpark-columbia/decipher-bc-sigma-sweep/runs/c55tf6oi,0.418140829412351,0.1015377564710271,0.1668655956440261,0.0002365303953411,0.7113259847622141,0.668839258003866,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma5.0_seed3_native_bif_genes_decipherseed_2.h5ad,,1514.8
native,genes,nobif,0.1,5,3,Base Decipher (genes),8nzjtdgs,https://wandb.ai/jpark-columbia/decipher-bc-sigma-sweep/runs/8nzjtdgs,0.97149767833247,,,,0.7638879542252779,0.5581831346497956,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma0.1_seed5_native_nobif_genes_decipherseed_3.h5ad,,570.2
native,genes,nobif,1.0,3,2,Base Decipher (genes),4e1gxurt,https://wandb.ai/jpark-columbia/decipher-bc-sigma-sweep/runs/4e1gxurt,0.9879402737935122,,,,0.7722770972526326,0.6914036721664265,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma1.0_seed3_native_nobif_genes_decipherseed_2.h5ad,,204.9
native,z,nobif,10.0,4,2,Base Decipher (z),u7ggwa8u,https://wandb.ai/jpark-columbia/decipher-bc-sigma-sweep/runs/u7ggwa8u,0.5617939767945486,,,,0.9737607487995684,0.9670074818721224,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma10.0_seed4_native_nobif_z_decipherseed_2.h5ad,,2864.6
native,genes,nobif,1.0,3,3,Base Decipher (genes),jf5180qb,https://wandb.ai/jpark-columbia/decipher-bc-sigma-sweep/runs/jf5180qb,0.9776719471597785,,,,0.7740108113198825,0.6875691631907423,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma1.0_seed3_native_nobif_genes_decipherseed_3.h5ad,,194.5
native,genes,nobif,1.0,3,1,Base Decipher (genes),,,0.9798202773943252,,,,0.7584311270776073,0.6510757409634401,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma1.0_seed3_native_nobif_genes_decipherseed_1.h5ad,,233.3
native,genes,nobif,1.0,4,2,Base Decipher (genes),,,0.9016066881159396,,,,0.6465985824903165,0.4712318444785185,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma1.0_seed4_native_nobif_genes_decipherseed_2.h5ad,,163.8
native,genes,nobif,1.0,4,1,Base Decipher (genes),,,0.9190573591093616,,,,0.6537005071903534,0.5247473145978461,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma1.0_seed4_native_nobif_genes_decipherseed_1.h5ad,,200.5
native,genes,nobif,1.0,4,3,Base Decipher (genes),,,0.870134071405104,,,,0.6458633127859542,0.5184250317758053,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma1.0_seed4_native_nobif_genes_decipherseed_3.h5ad,,168.5
native,genes,nobif,1.0,5,2,Base Decipher (genes),guoz4uk3,https://wandb.ai/jpark-columbia/decipher-bc-sigma-sweep/runs/guoz4uk3,0.7907787284971569,,,,0.6622135758887491,0.5274941815189105,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma1.0_seed5_native_nobif_genes_decipherseed_2.h5ad,,161.9
native,genes,bif,5.0,4,3,Base Decipher (genes),yjl1wblu,https://wandb.ai/jpark-columbia/decipher-bc-sigma-sweep/runs/yjl1wblu,0.2725846960591337,0.2836089454112505,0.3201711892531561,0.0004254792875144,0.7309809646330072,0.7902853945629482,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma5.0_seed4_native_bif_genes_decipherseed_3.h5ad,,1727.1
native,genes,nobif,1.0,5,3,Base Decipher (genes),ghu9byp6,https://wandb.ai/jpark-columbia/decipher-bc-sigma-sweep/runs/ghu9byp6,0.8299463596260944,,,,0.662513621293074,0.5064009449207119,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma1.0_seed5_native_nobif_genes_decipherseed_3.h5ad,,230.1
native,genes,nobif,0.5,4,2,Base Decipher (genes),rs6857yp,https://wandb.ai/jpark-columbia/decipher-bc-sigma-sweep/runs/rs6857yp,0.9616827906924325,,,,0.707356296055623,0.5389903687072014,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma0.5_seed4_native_nobif_genes_decipherseed_2.h5ad,,749.4
native,genes,nobif,2.0,3,2,Base Decipher (genes),,,0.819673950614187,,,,0.6843122189746433,0.5611278094700484,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma2.0_seed3_native_nobif_genes_decipherseed_2.h5ad,,172.5
native,genes,nobif,2.0,4,1,Base Decipher (genes),,,0.5563159830266632,,,,0.7024083756917162,0.6739312164230793,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma2.0_seed4_native_nobif_genes_decipherseed_1.h5ad,,154.2
native,genes,nobif,2.0,3,3,Base Decipher (genes),,,0.9515771674661264,,,,0.6965719191043969,0.5871106289007026,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma2.0_seed3_native_nobif_genes_decipherseed_3.h5ad,,206.1
native,genes,nobif,2.0,4,2,Base Decipher (genes),,,0.3890964297619303,,,,0.7093547507494543,0.6864098331413079,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma2.0_seed4_native_nobif_genes_decipherseed_2.h5ad,,175.1
native,genes,nobif,2.0,5,1,Base Decipher (genes),,,0.5002717553735914,,,,0.7353444837094711,0.7282321466551201,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma2.0_seed5_native_nobif_genes_decipherseed_1.h5ad,,164.7
native,genes,nobif,2.0,4,3,Base Decipher (genes),,,0.4003514763444848,,,,0.705264847495037,0.6860445575386087,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma2.0_seed4_native_nobif_genes_decipherseed_3.h5ad,,195.5
native,genes,nobif,0.5,4,1,Base Decipher (genes),29eh4llt,https://wandb.ai/jpark-columbia/decipher-bc-sigma-sweep/runs/29eh4llt,0.9743547392897928,,,,0.709551243527373,0.5493651482683323,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma0.5_seed4_native_nobif_genes_decipherseed_1.h5ad,,939.7
native,genes,nobif,2.0,5,2,Base Decipher (genes),,,0.6106470186002686,,,,0.7361977146050891,0.6933575888052635,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma2.0_seed5_native_nobif_genes_decipherseed_2.h5ad,,198.9
native,genes,nobif,5.0,3,1,Base Decipher (genes),,,0.602102486486286,,,,0.749020585807757,0.7499209691015944,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma5.0_seed3_native_nobif_genes_decipherseed_1.h5ad,,220.8
native,genes,nobif,5.0,3,3,Base Decipher (genes),,,0.6428565468826144,,,,0.7475721584813999,0.7549962495542135,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma5.0_seed3_native_nobif_genes_decipherseed_3.h5ad,,191.0
native,genes,nobif,5.0,4,2,Base Decipher (genes),,,0.2199518262601867,,,,0.7384622934577543,0.8445843652158609,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma5.0_seed4_native_nobif_genes_decipherseed_2.h5ad,,163.5
native,genes,nobif,5.0,3,2,Base Decipher (genes),8tu4epqq,https://wandb.ai/jpark-columbia/decipher-bc-sigma-sweep/runs/8tu4epqq,0.4151682295758378,,,,0.7237898872716348,0.7751098255413436,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma5.0_seed3_native_nobif_genes_decipherseed_2.h5ad,,275.7
native,genes,nobif,5.0,4,3,Base Decipher (genes),,,0.2446076266857949,,,,0.7398962271396049,0.8508975280902912,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma5.0_seed4_native_nobif_genes_decipherseed_3.h5ad,,152.4
native,genes,nobif,5.0,4,1,Base Decipher (genes),,,0.2382916152390206,,,,0.7369238177750497,0.8444042782412762,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma5.0_seed4_native_nobif_genes_decipherseed_1.h5ad,,201.4
native,genes,nobif,5.0,5,1,Base Decipher (genes),,,0.2889755396266141,,,,0.7696896197252874,0.8608711844569062,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma5.0_seed5_native_nobif_genes_decipherseed_1.h5ad,,203.0
native,genes,nobif,5.0,5,3,Base Decipher (genes),4njq81fh,https://wandb.ai/jpark-columbia/decipher-bc-sigma-sweep/runs/4njq81fh,0.3299199077491547,,,,0.766089393303409,0.8416809118561093,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma5.0_seed5_native_nobif_genes_decipherseed_3.h5ad,,195.3
native,genes,nobif,5.0,5,2,Base Decipher (genes),,,0.3112262014456746,,,,0.7711490904034373,0.8304259290604543,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma5.0_seed5_native_nobif_genes_decipherseed_2.h5ad,,167.3
native,genes,nobif,7.5,3,2,Base Decipher (genes),cez8o50t,https://wandb.ai/jpark-columbia/decipher-bc-sigma-sweep/runs/cez8o50t,0.3533407178196064,,,,0.7315721167792744,0.826482978174568,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma7.5_seed3_native_nobif_genes_decipherseed_2.h5ad,,164.3
native,genes,nobif,7.5,3,1,Base Decipher (genes),9tofu7ny,https://wandb.ai/jpark-columbia/decipher-bc-sigma-sweep/runs/9tofu7ny,0.4539177248120524,,,,0.7443353100334658,0.8364757929958881,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma7.5_seed3_native_nobif_genes_decipherseed_1.h5ad,,238.6
native,genes,nobif,0.5,5,2,Base Decipher (genes),xt4vwpl1,https://wandb.ai/jpark-columbia/decipher-bc-sigma-sweep/runs/xt4vwpl1,0.9656798648574182,,,,0.6843858509768317,0.5401863899378061,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma0.5_seed5_native_nobif_genes_decipherseed_2.h5ad,,1135.1
native,genes,nobif,7.5,3,3,Base Decipher (genes),,,0.4702144201673105,,,,0.737901524480547,0.8217068215406045,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma7.5_seed3_native_nobif_genes_decipherseed_3.h5ad,,139.5
native,genes,nobif,7.5,4,2,Base Decipher (genes),,,0.385862437857997,,,,0.7398678424715985,0.887924205227842,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma7.5_seed4_native_nobif_genes_decipherseed_2.h5ad,,200.2
native,genes,nobif,7.5,4,3,Base Decipher (genes),0kazghzf,https://wandb.ai/jpark-columbia/decipher-bc-sigma-sweep/runs/0kazghzf,0.2721215358161652,,,,0.7385715707143747,0.8812981694171256,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma7.5_seed4_native_nobif_genes_decipherseed_3.h5ad,,274.5
native,genes,nobif,7.5,5,1,Base Decipher (genes),,,0.1729478208272636,,,,0.7627005367761305,0.8852226855672686,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma7.5_seed5_native_nobif_genes_decipherseed_1.h5ad,,173.5
native,genes,nobif,7.5,5,3,Base Decipher (genes),zr92594w,https://wandb.ai/jpark-columbia/decipher-bc-sigma-sweep/runs/zr92594w,0.1357026160384767,,,,0.7674539614159626,0.884547082451104,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma7.5_seed5_native_nobif_genes_decipherseed_3.h5ad,,234.1
native,genes,nobif,0.1,5,2,Base Decipher (genes),p9xv6taw,https://wandb.ai/jpark-columbia/decipher-bc-sigma-sweep/runs/p9xv6taw,0.9710080911513445,,,,0.7650965306189722,0.5697044649503955,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma0.1_seed5_native_nobif_genes_decipherseed_2.h5ad,,1715.3
native,genes,nobif,10.0,3,2,Base Decipher (genes),,,0.590648014008459,,,,0.7320083915308254,0.8619683223715566,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma10.0_seed3_native_nobif_genes_decipherseed_2.h5ad,,153.5
native,genes,nobif,10.0,3,1,Base Decipher (genes),,,0.4652448231646298,,,,0.7429216223689947,0.8625583157708558,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma10.0_seed3_native_nobif_genes_decipherseed_1.h5ad,,237.1
native,genes,nobif,10.0,4,3,Base Decipher (genes),jpd3c5wi,https://wandb.ai/jpark-columbia/decipher-bc-sigma-sweep/runs/jpd3c5wi,0.0784813135835153,,,,0.7385239913900734,0.8982297011492621,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma10.0_seed4_native_nobif_genes_decipherseed_3.h5ad,,167.0
native,genes,nobif,10.0,4,1,Base Decipher (genes),,,0.4192713830653224,,,,0.7350206588930283,0.8985076593396297,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma10.0_seed4_native_nobif_genes_decipherseed_1.h5ad,,186.0
native,genes,nobif,10.0,3,3,Base Decipher (genes),t81co8kg,https://wandb.ai/jpark-columbia/decipher-bc-sigma-sweep/runs/t81co8kg,0.6123808587575206,,,,0.734886089473574,0.8508495447083463,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma10.0_seed3_native_nobif_genes_decipherseed_3.h5ad,,295.1
native,genes,nobif,10.0,4,2,Base Decipher (genes),rtl648ou,https://wandb.ai/jpark-columbia/decipher-bc-sigma-sweep/runs/rtl648ou,0.3170501290440573,,,,0.7353847431851699,0.899297064035053,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma10.0_seed4_native_nobif_genes_decipherseed_2.h5ad,,168.8
native,genes,nobif,10.0,5,2,Base Decipher (genes),a6a79for,https://wandb.ai/jpark-columbia/decipher-bc-sigma-sweep/runs/a6a79for,0.2171945737703428,,,,0.7720480893270043,0.9116983251860928,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma10.0_seed5_native_nobif_genes_decipherseed_2.h5ad,,203.2
native,genes,nobif,10.0,5,3,Base Decipher (genes),voh4451t,https://wandb.ai/jpark-columbia/decipher-bc-sigma-sweep/runs/voh4451t,0.1972123379179199,,,,0.7644653527303851,0.9026532870998882,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma10.0_seed5_native_nobif_genes_decipherseed_3.h5ad,,221.7
model2,z,bif,0.1,4,2,Set1 vz2,,,0.9822597556370912,0.9748053455884412,0.9752708226062428,0.4385667145252228,0.8885465933214992,0.7857063384031704,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma0.1_seed4_model2_bif_z_decipherseed_2.h5ad,,133.8
model2,z,bif,0.1,4,1,Set1 vz2,xrmexi5w,https://wandb.ai/jpark-columbia/decipher-bc-sigma-sweep/runs/xrmexi5w,0.9801485641523994,0.973287763276826,0.9734802870491008,0.4732614457607269,0.8851097592858063,0.7867988399891408,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma0.1_seed4_model2_bif_z_decipherseed_1.h5ad,,176.9
