,cell_id,group
356253,agjohclh-1,mixed_immune
356254,agjomald-1,tumor
356255,agjonfji-1,tumor
356256,agjoofci-1,endothelial
356257,agjpdbin-1,tumor
356259,agjpjdbj-1,fibroblast
356260,agjpkhic-1,tumor
356261,agjpogfe-1,tumor
356262,agjpphfl-1,tumor
356263,agkaamgg-1,tumor
356264,agkagdhj-1,tumor
356265,agkahlpl-1,tumor
356266,agkaipjg-1,endothelial
356267,agkalbgg-1,tumor
356269,agkapnep-1,tumor
356270,agkbapni-1,endothelial
356271,agkbbjac-1,tumor
356272,agkbbncp-1,endothelial
356274,agkbehnn-1,tumor
356275,agkbfhag-1,tumor
356276,agkbfiok-1,tumor
356277,agkbgmbk-1,tumor
356278,agkbjfic-1,macrophage
356279,agkbokih-1,endothelial
356280,agkbolde-1,tumor
356281,agkcaeed-1,tumor
356283,agkchldh-1,plasma b
356284,agkcipib-1,mixed_immune
356285,agkckjgg-1,epithelial
356286,agkcncdo-1,tumor
356287,agkcngkm-1,tumor
356288,agkcojkj-1,tumor
356289,agkdaaed-1,endothelial
356292,agkddiod-1,tumor
356293,agkdepjj-1,tumor
356297,agkdmcel-1,mixed_immune
356299,agkdpdmd-1,CD8 EM
356300,agkebjfl-1,macrophage
356301,agkebkem-1,tumor
356302,agkeclhm-1,tumor
356303,agkekaba-1,tumor
356304,agkekdoa-1,tumor
356305,agkekgej-1,tumor
356306,agkekpbn-1,tumor
356307,agkfbalo-1,fibroblast
356308,agkfbooc-1,fibroblast
356309,agkfdbll-1,tumor
356310,agkfddcn-1,mesenchymal
356311,agkfelee-1,tumor
356312,agkfelno-1,tumor
356313,agkffdoe-1,tumor
356314,agkffpaf-1,CD8 TEx
356315,agkffpnh-1,tumor
356316,agkfjcbi-1,tumor
356318,agkflcbf-1,tumor
356319,agkfmnjc-1,epithelial
356320,agkfphca-1,tumor
356321,agkgceep-1,tumor
356322,agkgcgac-1,fibroblast
356323,agkgdoco-1,mixed_immune
356324,agkgfojh-1,macrophage
356325,agkgmnha-1,tumor
356326,agkgpdfk-1,tumor
356327,agkgpglj-1,mixed_stromal
356329,agkheooh-1,tumor
356331,agkhjjao-1,fibroblast
356332,agkhlmgo-1,tumor
356333,agkhnheh-1,tumor
356334,agkhpcib-1,tumor
356335,agkhpeag-1,tumor
356336,agkiemhn-1,tumor
356337,agkigebo-1,fibroblast
356338,agkigfcn-1,tumor
356339,agkignmk-1,tumor
356340,agkiilgk-1,tumor
356341,agkikgcn-1,macrophage
356342,agkilhia-1,endothelial
356343,agkilkma-1,tumor
356344,agkimpgd-1,tumor
356345,agkjagkj-1,tumor
356347,agkjcnpi-1,tumor
356349,agkjimmi-1,tumor
356350,agkjkncn-1,fibroblast
356351,agkjllhe-1,tumor
356352,agkjoddp-1,mesenchymal
356353,agkjofla-1,tumor
356354,agkjpnnd-1,tumor
356355,agkkabga-1,CD8 EM
356356,agkkammp-1,tumor
356357,agkkcdlg-1,fibroblast
356359,agkkegbh-1,tumor
356360,agkkfced-1,tumor
356361,agkkgofo-1,tumor
356362,agkkgomp-1,mixed_immune
356363,agkkgoof-1,tumor
356365,agkkkplc-1,tumor
356367,agkkmgce-1,tumor
356368,agkkofff-1,tumor
356369,agkkoncp-1,tumor
356370,agklaihp-1,tumor
356371,agklalad-1,tumor
356372,agklbcmg-1,fibroblast
356373,agklbdjc-1,tumor
356374,agklbkhb-1,tumor
356375,agklcflo-1,tumor
356376,agklcodm-1,tumor
356378,agkldhih-1,tumor
356379,agklhlec-1,plasma b
356380,agkljhfo-1,tumor
356381,agklkanb-1,tumor
356382,agklkknk-1,epithelial
356383,agklndpj-1,fibroblast
356384,agkmcfae-1,tumor
356385,agkmcmlf-1,tumor
356386,agkmdabc-1,tumor
356387,agkmgdgb-1,fibroblast
356388,agkmgedf-1,CD4 Treg
356390,agkmlpen-1,macrophage
356391,agkmmnoa-1,mesenchymal
356393,agkmnlkl-1,tumor
356394,agkmnmfl-1,tumor
356395,agkmoign-1,endothelial
356396,agkmokbe-1,tumor
356397,agkmomie-1,tumor
356398,agkmpdgj-1,tumor
356399,agkmpikn-1,tumor
356400,agknafog-1,mesenchymal
356401,agknehip-1,tumor
356402,agknfkal-1,tumor
356403,agknhlie-1,endothelial
356404,agknjhnn-1,tumor
356405,agknkhga-1,tumor
356406,agknldek-1,tumor
356407,agknnimc-1,tumor
356408,agknpmig-1,plasma b
356412,agkognae-1,tumor
356413,agkohgkd-1,tumor
356414,agkoicgc-1,tumor
356415,agkoinkn-1,tumor
356418,agkoooem-1,mesenchymal
356419,agkpcfin-1,tumor
356420,agkpchcj-1,fibroblast
356421,agkpcjja-1,fibroblast
356423,agkpgjho-1,tumor
356424,agkpihim-1,tumor
356426,agkpkmdc-1,tumor
356427,agkpkppl-1,tumor
356428,agkplicb-1,tumor
356429,agkplpoc-1,tumor
356430,agkpphph-1,tumor
356432,agkppooi-1,tumor
356433,aglabgam-1,macrophage
356436,aglaeiie-1,tumor
356439,aglamlfa-1,tumor
356440,aglbeabc-1,epithelial
356441,aglbfbce-1,epithelial
356444,aglbingm-1,plasma b
356445,aglblbbp-1,tumor
356446,aglbmbmd-1,endothelial
356448,aglccgdh-1,endothelial
356449,aglceecg-1,fibroblast
356450,aglceeng-1,tumor
356451,aglcenha-1,macrophage
356452,aglcfpfj-1,endothelial
356453,aglcghkj-1,tumor
356454,aglchphd-1,tumor
356456,aglcmfpn-1,fibroblast
356457,aglcnikl-1,CD4 EM
356458,aglcnpdh-1,tumor
356459,aglcobca-1,tumor
356460,aglcochf-1,tumor
356461,agldahik-1,tumor
356462,agldalcl-1,mesenchymal
356463,aglddkkj-1,tumor
356464,agldkoea-1,tumor
356465,agldlhfk-1,tumor
356467,agldndbe-1,monocyte
356468,agldpgma-1,tumor
356470,agledlhp-1,mesenchymal
356471,agleenhc-1,tumor
356472,aglejfkj-1,tumor
356473,aglekikm-1,tumor
356475,aglemjad-1,tumor
356476,aglemmkk-1,tumor
356477,aglengok-1,tumor
356478,aglfagil-1,endothelial
356480,aglfcnop-1,tumor
356481,aglfdbln-1,tumor
356483,aglfedjj-1,tumor
356484,aglfeekp-1,tumor
356485,aglfgdpg-1,tumor
356486,aglfgkbl-1,tumor
356487,aglfmaem-1,tumor
356488,aglfmeki-1,tumor
356491,aglgbfho-1,tumor
356492,aglgfklc-1,b cell
356494,aglgjkco-1,tumor
356495,aglgokml-1,tumor
356497,aglgpkic-1,endothelial
356498,aglhakmo-1,mixed_immune
356499,aglhbica-1,macrophage
356500,aglhbioe-1,endothelial
356501,aglhbnfc-1,tumor
356502,aglhdinc-1,tumor
356503,aglhkijk-1,tumor
356504,aglhlfbb-1,tumor
356505,aglhoeai-1,tumor
356506,aglidajb-1,tumor
356507,aglidlim-1,mesenchymal
356510,aglifebe-1,tumor
356511,aglifgdp-1,CD8 EM
356513,aglijjlb-1,mesenchymal
356514,aglikjgg-1,tumor
356515,agliklad-1,tumor
356516,agljbjpf-1,tumor
356517,agljebma-1,tumor
356518,agljemci-1,tumor
356520,agljgfab-1,tumor
356521,agljjoln-1,tumor
356522,agljkopb-1,DC
356524,agljmkbh-1,tumor
356525,agljnaan-1,tumor
356526,aglkeiml-1,DC
356528,aglkgeha-1,tumor
356529,aglkohpb-1,fibroblast
356530,aglkpeeh-1,tumor
356531,agllcpcg-1,tumor
356532,aglldeof-1,tumor
356533,aglleifo-1,tumor
356534,agllfcda-1,tumor
356537,aglljkhn-1,tumor
356538,agllkddd-1,tumor
356539,aglllbmb-1,tumor
356540,agllmaof-1,tumor
356542,aglmaaki-1,tumor
356543,aglmbnbe-1,fibroblast
356545,aglmfmka-1,tumor
356546,aglmkepi-1,tumor
356549,aglmnkim-1,fibroblast
356551,aglmodnj-1,tumor
356552,aglnchkg-1,tumor
356553,aglndmcd-1,tumor
356554,aglndndm-1,tumor
356555,aglngfdn-1,tumor
356556,aglnhfad-1,DC
356557,aglnibon-1,fibroblast
356558,aglnjdpb-1,tumor
356560,aglnmgka-1,epithelial
356561,aglnmjni-1,tumor
356562,aglnoanl-1,tumor
356563,aglnocik-1,tumor
356564,aglocjbp-1,mixed_immune
356565,aglodcpd-1,tumor
356566,agloebho-1,tumor
356567,aglogcmc-1,tumor
356568,aglojbab-1,tumor
356569,aglojlij-1,tumor
356570,aglokfbi-1,tumor
356571,aglooapp-1,fibroblast
356572,aglpegmd-1,tumor
356573,aglpgfgh-1,tumor
356574,aglpgoeh-1,endothelial
356575,aglpkjmi-1,tumor
356576,aglplnfb-1,tumor
356577,aglplohe-1,plasma b
356578,aglpmdle-1,tumor
356579,aglpnabb-1,tumor
356580,aglpocfh-1,tumor
356581,aglppiim-1,tumor
356582,agmaaaog-1,tumor
356584,agmaeomb-1,tumor
356585,agmafnle-1,tumor
356586,agmaibig-1,tumor
356587,agmajdok-1,mesenchymal
356589,agmaknci-1,mixed_immune
356590,agmapalh-1,tumor
356591,agmapcnj-1,tumor
356594,agmbempo-1,mixed_APC
356595,agmbfame-1,tumor
356596,agmbfdkp-1,tumor
356597,agmbffdf-1,tumor
356598,agmbflii-1,tumor
356599,agmbfmkc-1,plasma b
356600,agmbfmnn-1,endothelial
356601,agmbfpbg-1,tumor
356602,agmbgkkh-1,tumor
356604,agmbhbdk-1,tumor
356605,agmbhjih-1,fibroblast
356607,agmbjhfk-1,tumor
356608,agmbpbmp-1,tumor
356609,agmcaecc-1,tumor
356610,agmcgbjf-1,macrophage
356611,agmcgfdn-1,tumor
356612,agmckdeo-1,tumor
356613,agmclchf-1,tumor
356614,agmclgdi-1,plasma b
356615,agmcljop-1,tumor
356617,agmcoeml-1,tumor
356618,agmcpcaj-1,tumor
356619,agmdddmj-1,tumor
356620,agmddinl-1,tumor
356621,agmddlno-1,tumor
356622,agmdgllg-1,tumor
356623,agmdhmij-1,tumor
356625,agmdmpnf-1,epithelial
356627,agmednkm-1,tumor
356628,agmegmnc-1,NK cell
356629,agmehbfc-1,tumor
356630,agmehhbm-1,tumor
356631,agmeknln-1,tumor
356632,agmemcdh-1,tumor
356633,agmemnpi-1,endothelial
356634,agmfaenk-1,tumor
356635,agmfbdgp-1,tumor
356636,agmfcdip-1,tumor
356637,agmfchnn-1,tumor
356638,agmfcpnp-1,tumor
356639,agmfibmm-1,tumor
356640,agmfmhge-1,tumor
356641,agmgblga-1,tumor
356642,agmgcdam-1,endothelial
356643,agmgfjbj-1,tumor
356644,agmgfkde-1,tumor
356645,agmgibce-1,tumor
356646,agmgiehp-1,tumor
356647,agmgkmlo-1,fibroblast
356648,agmgmceb-1,tumor
356649,agmgmmae-1,tumor
356651,agmgomon-1,fibroblast
356652,agmhbbjd-1,tumor
356653,agmhefhm-1,tumor
356654,agmhfkcb-1,tumor
356655,agmhhhkp-1,tumor
356657,agmhhocm-1,tumor
356658,agmhjfmp-1,mixed_APC
356659,agmhnjkh-1,mixed_APC
356660,agmhnkbc-1,tumor
356661,agmhpkff-1,fibroblast
356662,agmhploi-1,tumor
356663,agmhppoh-1,tumor
356664,agmiblgm-1,mixed_immune
356667,agmifipn-1,endothelial
356668,agmigbhf-1,tumor
356669,agmihdoa-1,fibroblast
356670,agmiigim-1,tumor
356672,agminmdi-1,tumor
356673,agmiogbg-1,tumor
356674,agmjalnp-1,tumor
356675,agmjbmne-1,endothelial
356676,agmjdgfl-1,tumor
356677,agmjjgof-1,tumor
356678,agmjjldp-1,tumor
356679,agmjjpnl-1,tumor
356680,agmjledk-1,mesenchymal
356681,agmjmjig-1,tumor
356682,agmjmklk-1,tumor
356683,agmkbbei-1,mixed_APC
356684,agmkbjag-1,tumor
356686,agmkfcoh-1,tumor
356688,agmkkdpm-1,tumor
356689,agmklcek-1,tumor
356690,agmkniil-1,tumor
356691,agmknkdh-1,mesenchymal
356692,agmkonfh-1,tumor
356693,agmkpnhp-1,tumor
356694,agmkppcm-1,tumor
356695,agmlddce-1,tumor
356696,agmlfnee-1,tumor
356697,agmlmbkg-1,tumor
356698,agmloafj-1,tumor
356699,agmmaenp-1,tumor
356700,agmmaifd-1,tumor
356702,agmmcdll-1,mixed_APC
356703,agmmdgid-1,fibroblast
356704,agmmdhkk-1,tumor
356705,agmmeeef-1,mixed_stromal
356706,agmmhbcj-1,tumor
356707,agmmlaeb-1,tumor
356709,agmmmpem-1,tumor
356710,agmnaica-1,mixed_immune
356713,agmnddpf-1,tumor
356714,agmneick-1,tumor
356715,agmnempb-1,tumor
356716,agmnfnak-1,tumor
356717,agmnglla-1,tumor
356718,agmnimpl-1,tumor
356719,agmnindj-1,endothelial
356720,agmnjmic-1,tumor
356724,agmodjef-1,tumor
356725,agmoeiii-1,tumor
356726,agmoeojh-1,fibroblast
356727,agmoepii-1,tumor
356728,agmoijnh-1,mesenchymal
356729,agmomhcg-1,tumor
356732,agmpbjbk-1,tumor
356733,agmpdmnl-1,tumor
356734,agmpedac-1,tumor
356735,agmpejfk-1,tumor
356736,agmpfklh-1,tumor
356737,agmpjdhn-1,tumor
356738,agmpjjjk-1,tumor
356740,agmppjof-1,tumor
356741,agnaamje-1,tumor
356742,agnabchc-1,CD4 EM
356743,agnabfjg-1,tumor
356744,agnabkel-1,tumor
356745,agnabpda-1,tumor
356746,agnainda-1,tumor
356748,agnamchj-1,fibroblast
356749,agnapjeg-1,mixed_immune
356751,agnbabhb-1,tumor
356752,agnbbhfc-1,tumor
356753,agnbceje-1,mesenchymal
356754,agnbfiaf-1,epithelial
356755,agnbfodo-1,endothelial
356756,agnbgepn-1,tumor
356757,agnbnmnn-1,tumor
356758,agnbpali-1,tumor
356759,agnbplai-1,tumor
356760,agnceilj-1,tumor
356761,agncglja-1,tumor
356762,agnchelj-1,tumor
356763,agncilcp-1,tumor
356764,agncmhjl-1,tumor
356765,agncnlkb-1,tumor
356766,agndblai-1,tumor
356767,agnddjce-1,tumor
356769,agndhajh-1,tumor
356771,agndjklk-1,tumor
356772,agndoeki-1,tumor
356773,agnedgba-1,fibroblast
356774,agnefjkl-1,tumor
356775,agnehaca-1,tumor
356776,agnejidm-1,tumor
356777,agneomcf-1,CD8 TEx
356778,agnepmgi-1,CD4 EM
356779,agnfcejc-1,tumor
356780,agnfcgcj-1,tumor
356781,agnfeeim-1,tumor
356782,agnfheeb-1,tumor
356783,agnfhhff-1,tumor
356784,agnfjicm-1,tumor
356785,agnfkgfc-1,tumor
356786,agnfkjib-1,macrophage
356787,agnfphgi-1,tumor
356788,agngfimn-1,tumor
356789,agngjehb-1,NK cell
356790,agngjlhi-1,tumor
356792,agnhbmcc-1,tumor
356793,agnhckca-1,tumor
356794,agnhhfak-1,tumor
356795,agnhiakd-1,epithelial
356798,agnhlele-1,tumor
356801,agnhpcki-1,mesenchymal
356802,agnidljd-1,macrophage
356803,agnifbcj-1,DC
356804,agnigpfm-1,fibroblast
356805,agniiopb-1,tumor
356806,agnijcob-1,tumor
356808,agnilpea-1,tumor
356809,agnimdif-1,tumor
356811,agninhnp-1,macrophage
356812,agnipchg-1,tumor
356813,agniplho-1,tumor
356814,agnippbj-1,tumor
356815,agnjbocm-1,tumor
356816,agnjcoha-1,tumor
356817,agnjdlof-1,tumor
356818,agnjecgn-1,tumor
356819,agnjfkmc-1,tumor
356821,agnjiojb-1,CD4 EM
356822,agnjjpna-1,tumor
356823,agnjlpmn-1,tumor
356824,agnjoied-1,tumor
356825,agnjomip-1,tumor
356826,agnkbfao-1,tumor
356827,agnkckpe-1,tumor
356828,agnkgiio-1,tumor
356829,agnkgojh-1,tumor
356830,agnkhbao-1,macrophage
356831,agnkpkbl-1,tumor
356832,agnkpkjf-1,tumor
356833,agnkpmmm-1,tumor
356834,agnlahmm-1,tumor
356835,agnlankb-1,tumor
356836,agnldgen-1,CD4 Treg
356837,agnlecno-1,tumor
356838,agnleeoa-1,tumor
356839,agnlfick-1,fibroblast
356842,agnlichk-1,mixed_APC
356843,agnlkjjl-1,endothelial
356844,agnlojpj-1,tumor
356846,agnmbbki-1,macrophage
356847,agnmcanh-1,tumor
356848,agnmebdj-1,mixed_stromal
356849,agnmedoo-1,tumor
356851,agnmgfbf-1,tumor
356852,agnmhhcg-1,tumor
356853,agnmhnjl-1,b cell
356855,agnmjgem-1,tumor
356856,agnmjlld-1,tumor
356857,agnnbkgp-1,tumor
356858,agnnjlmn-1,tumor
356859,agnnkbbi-1,mixed_immune
356860,agnoahkg-1,tumor
356861,agnodgjn-1,endothelial
356862,agnoedpn-1,tumor
356863,agnoekao-1,tumor
356864,agnofjbi-1,tumor
356865,agnojdla-1,tumor
356866,agnokbde-1,tumor
356867,agnokjdg-1,tumor
356868,agnonbgb-1,tumor
356869,agnoonid-1,mixed_stromal
356870,agnpagbb-1,tumor
356871,agnpahad-1,tumor
356872,agnpcabj-1,tumor
356873,agnpchao-1,tumor
356874,agnpgeid-1,tumor
356875,agnphekn-1,tumor
356876,agnpkdfm-1,tumor
356877,agnpldjj-1,mixed_immune
356878,agnpliin-1,epithelial
356879,agnplmcf-1,tumor
356880,agnponjh-1,tumor
356881,agnpooli-1,tumor
356882,agnppfkl-1,epithelial
356883,agoabkin-1,tumor
356884,agoadbpo-1,tumor
356885,agoaeben-1,tumor
356886,agoaghed-1,tumor
356888,agoaikbc-1,mixed_APC
356889,agoalkpi-1,endothelial
356890,agobelhn-1,fibroblast
356891,agobfpck-1,tumor
356892,agobibmd-1,epithelial
356894,agoblmoi-1,endothelial
356896,agobpgjh-1,tumor
356897,agoccljl-1,tumor
356898,agocdgnj-1,tumor
356899,agocdhcn-1,tumor
356900,agocgcjp-1,tumor
356902,agocmdap-1,tumor
356903,agocmnhe-1,tumor
356904,agocnima-1,tumor
356905,agocodbi-1,tumor
356906,agocpheg-1,tumor
356907,agocpigh-1,tumor
356908,agocpngf-1,tumor
356909,agocpnoh-1,tumor
356910,agoddafn-1,CD8 TEx
356911,agoddokl-1,tumor
356913,agodjihk-1,tumor
356915,agodlnkg-1,mesenchymal
356916,agodnplc-1,tumor
356917,agodoiak-1,tumor
356918,agodppfl-1,tumor
356919,agoeacbb-1,tumor
356920,agoehlpc-1,tumor
356921,agoeiccl-1,endothelial
356922,agoeiloh-1,tumor
356923,agoejlmd-1,tumor
356924,agoekfac-1,tumor
356925,agoemmhf-1,tumor
356926,agoepikb-1,mixed_immune
356927,agofbhko-1,endothelial
356929,agofddcp-1,tumor
356930,agofegdg-1,mixed_immune
356932,agofemej-1,tumor
356933,agofgfdj-1,tumor
356934,agoflkkh-1,tumor
356935,agofnoad-1,tumor
356937,agogcfif-1,cDC2
356938,agogcoci-1,tumor
356939,agogdggf-1,endothelial
356940,agogffke-1,tumor
356941,agogfnoj-1,tumor
356942,agogfnpc-1,tumor
356943,agoggbno-1,endothelial
356944,agoghbgk-1,tumor
356945,agoglgeg-1,mixed_stromal
356946,agogmiio-1,tumor
356947,agogmkaf-1,tumor
356948,agogogkp-1,endothelial
356950,agohahba-1,tumor
356951,agohcfke-1,tumor
356952,agohchom-1,CD4 Treg
356953,agohdngf-1,tumor
356954,agohebne-1,mixed_APC
356955,agoheiic-1,tumor
356956,agohhaio-1,mesenchymal
356957,agohhooo-1,tumor
356958,agohkhlh-1,tumor
356959,agohkmkl-1,tumor
356960,agohlagm-1,tumor
356961,agohnanh-1,tumor
356962,agoholpd-1,tumor
356963,agoiapla-1,tumor
356964,agoibcpk-1,tumor
356965,agoiclea-1,tumor
356966,agoifpon-1,tumor
356967,agoiggli-1,tumor
356968,agoihbbn-1,tumor
356970,agoihlnm-1,tumor
356971,agoiigbf-1,tumor
356972,agoijifb-1,tumor
356973,agoimepk-1,tumor
356974,agoinmef-1,tumor
356975,agoipeph-1,tumor
356977,agojdjfp-1,tumor
356978,agojeddo-1,macrophage
356979,agojfgem-1,tumor
356981,agojhiim-1,tumor
356982,agojjkhg-1,tumor
356983,agojkemn-1,tumor
356984,agojlhdc-1,tumor
356985,agojmifd-1,tumor
356986,agojnhfd-1,tumor
356987,agojpdhl-1,tumor
356988,agojplkj-1,tumor
356989,agojpmpl-1,tumor
356991,agokancg-1,tumor
356992,agokaomk-1,tumor
356993,agokcnhg-1,tumor
356994,agokcpmg-1,tumor
356995,agokjbgp-1,tumor
356996,agokjlji-1,tumor
356997,agoklpip-1,fibroblast
356998,agokmgpo-1,tumor
356999,agolcpnn-1,macrophage
357000,agolddpb-1,macrophage
357001,agolfnmb-1,tumor
357002,agolhdjm-1,tumor
357003,agolhkjj-1,tumor
357004,agolinad-1,tumor
357006,agollheg-1,tumor
357007,agolmdof-1,tumor
357008,agolpdje-1,tumor
357009,agolpgde-1,tumor
357010,agolpiek-1,tumor
357011,agomeoko-1,tumor
357012,agomgkkj-1,tumor
357013,agomiabp-1,endothelial
357014,agondbeh-1,tumor
357015,agondnjc-1,pDC 
357016,agonfgel-1,mixed_immune
357018,agonhodg-1,tumor
357020,agonjijg-1,tumor
357022,agonncbj-1,tumor
357023,agonnmea-1,tumor
357024,agonnnkc-1,tumor
357026,agonpaih-1,endothelial
357028,agonpgnf-1,tumor
357029,agoodkbm-1,tumor
357030,agoodldm-1,epithelial
357031,agooeaja-1,fibroblast
357032,agooebal-1,tumor
357034,agooemko-1,mixed_APC
357035,agoogcii-1,tumor
357036,agoohbdd-1,tumor
357037,agoohgdl-1,macrophage
357038,agooipeb-1,tumor
357039,agoojkbn-1,tumor
357040,agoolkbj-1,tumor
357041,agoomfgm-1,tumor
357042,agoonnld-1,tumor
357043,agooopee-1,tumor
357045,agopbeca-1,tumor
357046,agopcnce-1,macrophage
357047,agopgnpk-1,tumor
357048,agophifj-1,tumor
357049,agopkdnk-1,tumor
357052,agpabejb-1,endothelial
357053,agpachif-1,tumor
357054,agpadaen-1,tumor
357055,agpadfoj-1,tumor
357056,agpadgma-1,tumor
357057,agpadmhg-1,tumor
357059,agpafbfa-1,tumor
357060,agpagefj-1,macrophage
357063,agpakoea-1,tumor
357064,agpapeme-1,tumor
357065,agpbalkm-1,tumor
357066,agpbapgp-1,tumor
357067,agpbekci-1,tumor
357068,agpbkhio-1,tumor
357069,agpblbpb-1,tumor
357070,agpbneod-1,tumor
357071,agpbnppf-1,tumor
357072,agpcdflj-1,tumor
357073,agpcgcff-1,tumor
357074,agpchdgb-1,tumor
357075,agpcjfjo-1,tumor
357076,agpcmhni-1,CD8 EM
357077,agpcnhmk-1,tumor
357079,agpcnnmn-1,tumor
357080,agpcoeld-1,mixed_APC
357081,agpcolnl-1,tumor
357082,agpdfhjb-1,fibroblast
357083,agpdhegi-1,macrophage
357084,agpdoagb-1,tumor
357085,agpeacgh-1,tumor
357088,agpedgfo-1,tumor
357089,agpeicio-1,mixed_APC
357090,agpeimda-1,tumor
357091,agpejilb-1,fibroblast
357092,agpeldcg-1,mixed_APC
357093,agpellbj-1,tumor
357094,agpenbea-1,tumor
357097,agpfdbea-1,tumor
357098,agpfenca-1,fibroblast
357099,agpfgdkc-1,tumor
357100,agpfjmaf-1,tumor
357101,agpfkplm-1,tumor
357102,agpflifn-1,tumor
357103,agpgaiah-1,tumor
357104,agpgcego-1,tumor
357105,agpgcpde-1,tumor
357106,agpgggdi-1,tumor
357107,agpggjdn-1,mesenchymal
357108,agpgndpg-1,tumor
357109,agpgnmba-1,tumor
357110,agphageh-1,fibroblast
357111,agphchfj-1,endothelial
357112,agphckdl-1,tumor
357113,agphecff-1,tumor
357114,agphehmm-1,tumor
357115,agphgddn-1,tumor
357116,agphgdgo-1,plasma b
357117,agphghln-1,fibroblast
357118,agphgpgg-1,tumor
357119,agphldch-1,mixed_stromal
357120,agphlojg-1,fibroblast
357121,agphmgnh-1,tumor
357123,agpibmfd-1,tumor
357124,agpibmkc-1,tumor
357125,agpickgj-1,tumor
357126,agpiednc-1,tumor
357127,agpiimpp-1,macrophage
357128,agpijlic-1,tumor
357129,agpikcan-1,tumor
357131,agpjdjnc-1,tumor
357132,agpjifid-1,tumor
357133,agpjkppm-1,tumor
357134,agpjnlco-1,tumor
357135,agpjpnpf-1,mixed_stromal
357136,agpkbeaj-1,tumor
357137,agpkeaoi-1,tumor
357139,agpkpfcn-1,tumor
357140,agpkpicj-1,tumor
357142,agpldpkm-1,tumor
357143,agplibeo-1,tumor
357144,agplioji-1,tumor
357145,agpljcop-1,tumor
357146,agplkhkp-1,tumor
357148,agplojgb-1,tumor
357149,agpmabkf-1,tumor
357150,agpmbndb-1,endothelial
357152,agpmenmi-1,tumor
357153,agpmfgoo-1,tumor
357154,agpmgfkp-1,tumor
357155,agpmhfhj-1,fibroblast
357156,agpmldhn-1,tumor
357159,agpmodje-1,CD8 EM
357160,agpmpkjo-1,tumor
357163,agpnhhno-1,tumor
357164,agpnibjf-1,tumor
357165,agpnjdim-1,tumor
357166,agpnmdho-1,tumor
357167,agpnnkdp-1,tumor
357168,agpnoleo-1,tumor
357169,agpnpdmm-1,tumor
357170,agpoalfk-1,tumor
357171,agpobljg-1,tumor
357172,agpodngf-1,tumor
357176,agpolcee-1,tumor
357177,agpopjnb-1,tumor
357178,agppcoop-1,tumor
357179,agppepln-1,macrophage
357180,agpphdcl-1,fibroblast
357183,agpppkcl-1,mixed_immune
357184,ahaabmha-1,tumor
357185,ahaadohc-1,tumor
357188,ahaamdjh-1,tumor
357189,ahaammkd-1,endothelial
357190,ahaanona-1,tumor
357191,ahabbahg-1,tumor
357193,ahabfgec-1,tumor
357194,ahabjkeb-1,tumor
357195,ahablejg-1,mesenchymal
357197,ahabmnni-1,tumor
357198,ahabmpbh-1,fibroblast
357199,ahabnlai-1,tumor
357200,ahabnlkm-1,fibroblast
357201,ahacaiaj-1,tumor
357203,ahacgagg-1,tumor
357207,ahaddacg-1,mixed_APC
357208,ahaddloo-1,tumor
357209,ahadebhb-1,mixed_immune
357212,ahadlcgc-1,endothelial
357213,ahadmjlk-1,tumor
357214,ahadpaip-1,tumor
357215,ahaeapnh-1,tumor
357216,ahaebmbf-1,tumor
357217,ahaeeeal-1,tumor
357218,ahaehjgf-1,tumor
357219,ahaeiiph-1,tumor
357221,ahafbhpf-1,macrophage
357222,ahafcald-1,epithelial
357223,ahafcled-1,tumor
357225,ahafhnbc-1,tumor
357227,ahafjlee-1,endothelial
357228,ahafkghh-1,tumor
357229,ahafkpfh-1,tumor
357230,ahagaifo-1,mixed_APC
357231,ahaglakp-1,DC
357232,ahagmfkf-1,tumor
357234,ahagomnl-1,tumor
357235,ahagpola-1,mixed_immune
357236,ahahfjdh-1,fibroblast
357237,ahahfnkm-1,tumor
357238,ahahhach-1,tumor
357239,ahahjden-1,tumor
357240,ahahkbom-1,fibroblast
357241,ahahmonf-1,tumor
357242,ahahnmpl-1,tumor
357244,ahaiccmd-1,tumor
357245,ahaieelc-1,tumor
357247,ahaifpmj-1,tumor
357249,ahaiikgb-1,tumor
357250,ahaikipg-1,mesenchymal
357251,ahaikpeh-1,macrophage
357252,ahailppn-1,tumor
357253,ahainpbf-1,fibroblast
357255,ahajeodp-1,tumor
357256,ahajfanb-1,plasma b
357257,ahajkaca-1,epithelial
357258,ahajkien-1,mesenchymal
357259,ahajmbib-1,tumor
357260,ahajmell-1,epithelial
357261,ahajmfdn-1,tumor
357263,ahakclec-1,tumor
357264,ahakdggj-1,tumor
357265,ahakecag-1,fibroblast
357266,ahakgdfo-1,tumor
357268,ahaknaid-1,tumor
357270,ahakojen-1,tumor
357271,ahalblhj-1,macrophage
357272,ahalcagf-1,tumor
357275,ahalcihm-1,tumor
357276,ahaldcaa-1,tumor
357277,ahalgjhp-1,macrophage
357278,ahalhgld-1,tumor
357279,ahalidng-1,macrophage
357280,ahalkalp-1,tumor
357282,ahalnlkb-1,tumor
357283,ahalockb-1,tumor
357285,ahalplcc-1,DC
357286,ahambfdk-1,tumor
357287,ahamdboa-1,fibroblast
357288,ahamdmlc-1,tumor
357289,ahamemdd-1,tumor
